index,Sample-type,Status,patient_ID,Methanobrevibacter,Deinococcus,Truepera,Meiothermus,Actinobaculum,Actinomyces,N09,Varibaculum,Brevibacterium,Corynebacterium,Brachybacterium,Dermacoccus,Gordonia,Phycicoccus,Terracoccus,Frigoribacterium,Microbacterium,Pseudoclavibacter,Kocuria,Micrococcus,Nesterenkonia,Rothia,Mycobacterium,Rhodococcus,Nocardioides,Xylanimicrobium,Propionibacterium,Pseudonocardia,Bifidobacterium,Gardnerella,Scardovia,Atopobium,Collinsella,Olsenella,Slackia,Rubrobacter,Sediminibacterium,[Prevotella],Bacteroides,Paludibacter,Porphyromonas,Tannerella,Prevotella,Dyadobacter,Hymenobacter,Chryseobacterium,Cloacibacterium,Capnocytophaga,Flavobacterium,Salinimicrobium,Sphingobacterium,Candidatus Rhabdochlamydia,SHD-231,Chroococcidiopsis,Exiguobacterium,Alicyclobacillus,Anoxybacillus,Bacillus,Geobacillus,Gracilibacillus,Oceanobacillus,Aneurinibacillus,Paenibacillus,Planomicrobium,Solibacillus,Sporosarcina,Jeotgalicoccus,Salinicoccus,Staphylococcus,Thermoactinomyces,Gemella,Abiotrophia,Alloiococcus,Granulicatella,Enterococcus,Lactobacillus,Leuconostoc,Lactococcus,Streptococcus,Anaerovorax,Mogibacterium,Anaerococcus,Finegoldia,Parvimonas,Peptoniphilus,Pseudoramibacter_Eubacterium,[Ruminococcus],Blautia,Butyrivibrio,Catonella,Coprococcus,Epulopiscium,Johnsonella,Lachnoanaerobaculum,Lachnospira,Moryella,Oribacterium,Roseburia,Shuttleworthia,Peptococcus,Filifactor,Peptostreptococcus,Tepidibacter,Faecalibacterium,Ruminococcus,Dialister,Megasphaera,Phascolarctobacterium,Schwartzia,Selenomonas,Veillonella,Caldicellulosiruptor,Bulleidia,Sharpea,Fusobacterium,Leptotrichia,Sneathia,Nitrospira,A17,Planctomyces,Brevundimonas,Mycoplana,Phenylobacterium,Afipia,Bosea,Bradyrhizobium,Ochrobactrum,Hyphomicrobium,Pedomicrobium,Rhodoplanes,Methylobacterium,Mesorhizobium,Agrobacterium,Xanthobacter,Woodsholea,Amaricoccus,Paracoccus,Rhodobacter,Roseomonas,Reyranella,Skermanella,Raphanus,Kaistobacter,Novosphingobium,Sphingobium,Sphingomonas,Sphingopyxis,Achromobacter,Lautropia,Curvibacter,Hydrogenophaga,Methylibium,Polaromonas,Tepidimonas,Janthinobacterium,Massilia,Methylotenera,Chitinimonas,Eikenella,Kingella,Neisseria,Methyloversatilis,Petrobacter,Peredibacter,Bdellovibrio,Desulfobulbus,Bilophila,Desulfovibrio,Plesiocystis,Campylobacter,Sulfuricurvum,Sulfurimonas,Rheinheimera,Shewanella,Cardiobacterium,Buchnera,Morganella,Legionella,Alcanivorax,Halomonas,Actinobacillus,Aggregatibacter,Haemophilus,Acinetobacter,Alkanindiges,Enhydrobacter,Moraxella,Perlucidibaca,Psychrobacter,Pseudomonas,Methylophaga,Nevskia,Aquimonas,Lysobacter,Pseudoxanthomonas,Silanimonas,Stenotrophomonas,Treponema,Pyramidobacter,TG5,Mycoplasma,Unknown
NEG.OR.01.002.Water.OralControl,Oral,control,01002,0,0,0,0,0,0,0,0,0,0.0988500663423264,0,0,0.0442282176028306,0,0,0,0,0,0,0,0.0877930119416188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371517027863777,0,0,0,0,0,0,0,0,0,0,0,0.0955329500221141,0,0,0.0530738611233967,0,0,0,0,0,0,0,0.00552852720035383,0,0,0,0,0,0,0.033171163202123,0,0.199469261388766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00840336134453781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128261831048209,0,0.0590446704997789,0,0,0,0.0075187969924812,0,0.0356037151702786,0,0,0,0.00176912870411322,0,0,0.0247678018575851,0,0,0,0,0,0,0,0,0.195267580716497
NEG.OR.01.004.Water.OralControl,Oral,control,01004,0,0,0,0,0,0,0,0,0,0.00361794500723589,0,0.0182706222865412,0,0,0,0,0,0,0,0,0.0747105643994211,1.8089725036179e-4,0,0,0,0.00705499276410999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0826700434153401,0.00144717800289436,0,0.0848408104196816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00814037626628075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00108538350217077,0,0,0,0,0,0,0,0.0294862518089725,0,0,0.100036179450072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425108538350217,0.00814037626628075,0.125542691751085,0,0,0,0.0757959479015919,0,0,0,0,0,0.0388929088277858,0,0,0.0815846599131693,0,0,0,0,0,0,0,0,0.215991316931983
NEG.OR.01.005.Water.OralControl,Oral,control,01005,0,0,0,0,0,0,0,0.0151824155903014,0.00203942895989123,0.00181282574212554,0,0,0,0,0,0,0,0,0,0,0.121459324722411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0770450940403354,0,0.00725130296850215,0.126897801948788,0,0,0,0,0,0,0,0.005891683661908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190346702923182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394289598912305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7980965329707e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0781781101291638,0.0310446408338998,0.124178563335599,0,0.0321776569227283,0,0,0,0,0,0,0,0,0,0,0.0997054158169046,0,0,0,0,0,0,0,0,0.217992295490596
NEG.OR.01.006.Water.OralControl,Oral,control,01006,0,0,0,0,0,0,0,0,0,0.0173985086992543,0,0,0,0,0,0,0,0.0212648439657553,0.0135321734327534,0,0.146092239712787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654515327257664,0,0,0.0831262082297708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102181717757526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419773543220105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596520298260149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104943385805026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151063242198288,0,0.0966583816625242,0,0,0,0,0,0,0,0,0,0.0110466721900028,0,0,0.0607566970450152,0,0,0,0,0,0,0,0,0.211267605633803
NEG.OR.01.007.Water.OralControl,Oral,control,01007,0,0.00743362831858407,0,0,0,0,0,0,0,0.00991150442477876,0,0,0,0.0224778761061947,0,0,0,0,0.0168141592920354,0,0.0623008849557522,0,0,0,0.00106194690265487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233628318584071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338053097345133,0,0,0.0807079646017699,0,0,0,0,0,0,0,0,0,0,0,0,0.00884955752212389,0,0,0,0,0,0,0,0.0127433628318584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139823008849558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260176991150442,0,0.067787610619469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027787610619469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00176991150442478,0.00230088495575221,0.125309734513274,0,0,0.0116814159292035,0.00353982300884956,0,0,0,0,0,0.0116814159292035,0,0,0.079646017699115,0,0,0,0.0129203539823009,0,0,0,0,0.336106194690265
NEG.OR.01.010.Water.OralControl,Oral,control,01010,0,0,0,0,0,0,0,0,0,0.00954889693776753,0,0,0.0368784985182746,0,0,0,0,0,0,0,0.108659861705631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447810339150477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819888047415212,0,0,0,0,0,0,0,0,0,0,0.0368784985182746,0,0,0,0,0,0,0.0105367138623642,0,0,0,0,0,0,0,0,0.00790253539677313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428054000658545,0,0,0,0,0,0,0,0,0,9.8781692459664e-4,0,0,0,0,0,0,0,0,0,0.0111952584787619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586104708594007,0,0.172538689496213,0,0,0,0,0,0,0,0,0,0,0,0,0.090879157062891,0,0,0,0,0,0,0,0,0.285808363516628
NEG.OR.01.011.Water.OralControl,Oral,control,01011,0,0,0,0,0,0,0,0,0,0,0.00275387263339071,0,0,0,0,0,0,0,0,0,0.230981067125645,0,0.03407917383821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0867469879518072,0,0,0.0344234079173838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354561101549053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784853700516351,0,0,0,0,0,0,0,0,0,0,0.0072289156626506,0,0,0,0,0,0,0,0,0.0633390705679862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189328743545611,0,0.187607573149742,0,0,0,0.0223752151462995,0,0,0,0,0,0,0,0,0.0337349397590361,0,0,0,0,0,0,0,0,0.163855421686747
NEG.OR.01.013.Water.OralControl,Oral,control,01013,0,0,0,0,0,0,0,0,0,0.0136986301369863,0,0,0,0,0,0,0,0,0,0,0.132844855049379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656259955399809,0,0.00382287352660083,0.0659445683338643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00573431028990124,0,0,0,0,0.0372730168843581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286715514495062,0,0.188913666772858,0,0,0,0.0216629499840714,0,0,0,0,0,0,0,0,0.0363172985027079,0,0,0,0,0,0,0,0,0.399490283529787
NEG.OR.03.001.Water.OralControl,Oral,control,03001,0,0,0,0.00389863547758285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881091617933723,0.00155945419103314,0,0,0,0.0284600389863548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0974658869395711,0,0,0.0608187134502924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198830409356725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110331384015595,0,0.18401559454191,0,0,0,0,0,0,0,0,0,0,0,0,0.0323586744639376,0,0,0,0.0327485380116959,0,0,0,0,0.340350877192982
NEG.OR.CON1062.Water.OralControl,Oral,control,1062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106429749038285,0,0,0,0,0,0,0.0126396775966294,0.00622824693167247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047261403187397,0,0,0,0.0382854002564572,0,0,0.129694083165415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00732734933137937,0,0,0.0217988642608536,0,0,0,0,0,0,0,0,0,0,0.0263784575929657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115405751969225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00677779813152592,0.00476277706539659,0.0593515295841729,0,0,0,0.117054405568785,0,0,0,0,0,0.00604506319838798,0,0,0.141601025828906,0,0,0,0,0,0,0,0,0.256823594064847
NEG.OR.CON1063.Water.OralControl,Oral,control,1063,0,0,0,0,0,0,0,0,0,0.04449027695934,0,0,0,0,0,0,0.00265173836181497,0,0,0,0.070123747790218,0.00589275191514437,0,0,0,0.00235710076605775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116381850324101,0,0,0.0931054802592811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141426045963465,0,0.0922215674720094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035061873895109,0,0.121390689451974,0,0,0,0,0,0,0,0,0,0.0383028874484384,0,0,0.0677666470241603,0,0,0,0,0,0,0,0,0.296110783736005
NEG.OR.CON1067.Water.OralControl,Oral,control,1067,0,0,0,0,0,0,0,0,0,0.0391324846770391,0,0,0,0,0,0,0,0,0,0.0259311645450259,0.12022630834512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881659594530882,0,0,0.127769919849128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207449316360207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523338048090523,0,0.0325318246110325,0,0,0,0,0,0,0,0,0,0,0,0.0099009900990099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141442715700141,0.0245167373880245,0.115983026874116,0,0,0,0,0,0,0,0,0,0.0306459217350306,0,0,0.140971239981141,0,0,0,0.0033003300330033,0,0,0,0,0.153701084394154
NEG.OR.CON1068.Water.OralControl,Oral,control,1068,0,0,0,0,0,0,0,0,0,0.00540794733129556,0,0,0,0,0,0,0,0,0,0,0.0815894662591112,0.00329179402774512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500822948506936,0,0,0.177286621208559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116858687984952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011286150952269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101105102280743,0.003762050317423,0.19915353867858,0,0,0,0.0101105102280743,0,0,0,0,0,0,0,0,0.149541500117564,0,0,0,0.0430284505055255,0,0,0,0,0.138490477310134
NEG.OR.CON1069.Water.OralControl,Oral,control,1069,0,0.0200156985871272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00627943485086342,0,0,0,0.153846153846154,0.00470957613814757,0,0,0,0.00353218210361068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111459968602826,0,0,0.111459968602826,0,0,0,0,0,0,0,0.0141287284144427,0,0,0,0.0333594976452119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474882260596546,0,0.0565149136577708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0043171114599686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134222919937206,0,0,0,0,0,0,0,0,0,0.0486656200941915,0,0,0.129120879120879,0,0,0,0,0,0,0,0,0.120879120879121
NEG.OR.CON1070.Water.OralControl,Oral,control,1070,0,0,0,0,0,0,0,0,0,0.00324236692785734,0,0,0,0,0,0,0.0202647932991083,0,0.0251283436908944,0,0.0802485814644691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424209673061335,0,0,0.123209943258579,0,0,0,0,0,0,0,0.0094569035395839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372872196703594,0,0,0,0,0.0224263712510132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041340178330181,0,0.149419075925426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659281275330992,0,0,0,0,0,0,0,0,0,0,0,0,0.106187516887328,0,0,0,0,0,0,0,0,0.273439610915969
NEG.OR.CON1071.Water.OralControl,Oral,control,1071,0,0,0,0,0,0.0347490347490347,0,0,0,0,0.00833163991058728,0,0,0,0,0,0,0,0,0.00162568583621215,0.0146311725259094,0.0284495021337127,0,0,0,0.00386100386100386,0,0,0,0,0,0.00914448282869335,0,0,0,0,0,0,0.00223531802479171,0,0,0.00609632188579557,0.18857955700061,0,0,0,0,0.0406421459053038,0,0,0,0,0,0,0,0,0,0,0,0,0.0140215403373298,0,0,0,0,0,0,0,0,0,0.0128022759601707,0.0304816094289778,0,0,0,0,0,0,0,0,0.0042674253200569,0,0,0.0237756553546027,0,0,0,0,0.00101605364763259,0,0,0,0,0,0,0.0247917090022353,0.0201178622231254,0,0.0138183296078033,0,0,0,0,0,0,0.0593375330217435,0.0319040845356635,0,0,0.0676691729323308,0.0349522454785613,0.00203210729526519,0.00101605364763259,0,0.0345458240195082,0.0392196707986182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00772200772200772,0,0,0,0,0.0412517780938834,0,0,0,0,0,0,0,0,0,0.00345458240195082,0.0306848201585044,0,0,0,0,0,0,0,0,0,0.00670595407437513,0,0,0,0,0.0304816094289779,0,0,0,0,0.0168664905507011,0,0,0,0,0,0,0,0,0,0.00101605364763259,0,0,0,0,0,0,0,0.00690916480390165,0,0,0,0.100792521845153
NEG.OR.CON1072.Water.OralControl,Oral,control,1072,0,0,0,0,0,0.0322496749024707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01222366710013,0.0158647594278283,0,0,0,0,0,0,0,0,0,0.0265279583875163,0,0,0,0,0,0,0,0,0,0.0161248374512354,0.123016905071521,0,0,0,0,0.00806241872561769,0,0,0,0,0,0,0,0,0,0,0,0,0.0228868660598179,0,0,0,0,0,0,0,0,0,0,0.0460338101430429,0,0,0,0,0,0,0,0,0.00390117035110533,0,0,0.0343302990897269,0,0,0,0,0,0,0,0,0,0,0,0.0306892067620286,0.0215864759427828,0,0,0,0,0,0,0,0,0.0478543563068921,0.0517555266579974,0,0.0189856957087126,0.0442132639791938,0.0699609882964889,0,0.00338101430429129,0,0.059037711313394,0.0265279583875163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327698309492848,0,0,0,0,0,0,0,0,0,0.00416124837451235,0.0504551365409623,0,0,0,0,0,0,0,0,0,0.0275682704811443,0,0,0,0,0.0967490247074122,0,0,0,0,0.0158647594278283,0,0,0,0,0,0,0.00546163849154746,0,0,0,0,0,0.0046814044213264,0,0,0,0,0.011703511053316,0,0,0,0.035370611183355
NEG.OR.CON1073.Water.OralControl,Oral,control,1073,0,0,0,0,0,0.0129390018484288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149537892791128,0.00720887245841035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260628465804067,0,0,0,0,0,0,0,0,0,0,0,0.00536044362292052,0.0425138632162662,0,0,0.149537892791128,0,0,0,0,0,0,0.00813308687615527,0,0,0,0,0,0,0,0,0,0,0.0652495378927911,0,0,0,0,0,0,0,0,0,0,0.011645101663586,0,0,0,0,0,0.0166358595194085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160813308687616,0,0,0,0,0,0,0,0,0,0,0.0317929759704251,0,0,0,0,0,0,0,0,0,0.0166358595194085,0.00480591497227357,0,0,0,0,0,0,0,0,0.032902033271719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192236598890943,0.10369685767098,0,0,0,0,0,0,0,0,0,0,0,0,0.0935304990757856,0,0,0,0,0,0,0,0,0.186506469500924
NEG.OR.CON1074.Water.OralControl,Oral,control,1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349217897417243,0.148053837759185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0578392142597308,0.0145507457257184,0,0.0247362677337214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454710803928701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044743543106584197,0.0214623499454347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107311749727174,0,0,0,0,0,0,0,0,0.0683885049108767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00582029829028738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162240814841761,0,0,0,0,0,0,0,0,0,0,0,0,0.0240087304474354,0,0,0,0,0,0,0,0,0.240451073117497
NEG.OR.CON1075.Water.OralControl,Oral,control,1075,0,0,0,0,0,0,0,0,0,0.0209256523879862,0,0,0,0,0,0,0,0,0,0,0.117429837518464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118168389955687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152141802067947,0.00837026095519449,0,0.0886262924667651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189561792220581,0,0,0,0,0.00246184145741014,0,0,0,0,0,0,0,0.00246184145741014,0,0,0,0,0,0,0,0,0,0,0.0238798621368784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0709010339734121,0,0,0.0160019694731659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329886755292959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017232890201871,0,0,0,0,0,0,0,0,0,0,0.00393894633185623,0,0,0,0,0,0.0933037912358444,0,0,0,0,0,0,0,0,0,0.0450516986706056,0,0,0.033727227966519,0,0,0,0,0,0,0,0,0.239783357951748
NEG.OR.CON1076.Water.OralControl,Oral,control,1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616605616605617,0,0.163003663003663,0.0164835164835165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0,0,0,0,0,0,0,0,0,0,0,0.0873015873015873,0,0,0.125763125763126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402930402930403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170940170940171,0,0,0,0,0,0,0,0,0,0,0,0,0.0286935286935287,0,0,0,0,0,0,0,0,0.234432234432234
OR.CON1062.OralRinse,Oral,healthy,1062,0,0,0,0,0,0.0939144246996922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233296932393527,0,0,0,0,0,0,0,0,0,0.00357391045368808,0,0.00645289387471458,0.00317680929216718,0,0,0.0148912935570337,0.00268043284026606,0.00277970813064628,0.0457659088652834,0.0101260796187829,0.0974883351533803,0,0,0,0,0.0264072272411397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457659088652834,0,0,0,0,0,0,0.0155862205896952,0,0.00565869155167279,0,0,0.051325325126576,0,0,0,0,3.9710116152089e-4,0.00129057877494292,0,0,0,0,0,0.00635361858433436,0.00109202819418247,0,4.9637645190112e-4,0,0.00248188225950561,0,0,0,0,0.0232304179489725,0.0824977663059664,0,0.0230318673682121,0.107515139481783,0,0,0.00297825871140673,0,0.0246202720142956,0.0443760547999603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00248188225950561,0.00178695522684404,0.0916310930209471,0,0,0,0,0,0,0,0,0.00208478109798471,0,0,0,0,0.00655216916509481,0,0,0,0,0,0,0.0271021542738013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150898441377941,0,0.0224362156259307,0,0.0615506800357391
