"","BRU.03709","BRU.03713","BRU.03722","BRU.03733","BRU.03746","BRU.03762","BRU.03775","BRU.03780","BRU.03787","BRU.03792","BRU.03804","BRU.03813","BRU.03815","BRU.03819","BRU.03822","BRU.03824","BRU.03839","BRU.03853","BRU.03856","BRU.03860","BRU.03861","BRU.03867","BRU.03871","BRU.03878","BRU.03881","BRU.03886","BRU.03895","BRU.03899","BRU.03904","BRU.03907","BRU.03916","BRU.03932","BRU.03936","BRU.03937","BRU.04003","BRU.04004","BRU.04006","BRU.04008","BRU.04013","BRU.04034","BRU.04035","BRU.04036","BRU.04044","BRU.04045","BRU.04049","BRU.04050","BRU.04056","BRU.04057","BRU.04058","BRU.04061","BRU.04064","BRU.04065","BRU.04071","BRU.04075","BRU.04077","BRU.04079","BRU.04082","BRU.04088","BRU.04090","BRU.04092","BRU.04093","BRU.04095","BRU.04098","BRU.04102","BRU.04113","BRU.04114","BRU.04119","BRU.04121","BRU.04133","BRU.04137","BRU.04146","BRU.04150","BRU.04151","BRU.04153","BRU.04341","BRU.04348","BRU.04351","BRU.04353","BRU.04357","BRU.04364","BRU.04372","BRU.04377","BRU.04381","BRU.05218","BRU.05228","BRU.05229","BRU.05231","BRU.05232","BRU.05235","BRU.05236","BRU.05237","BRU.05241","BRU.05243","BRU.05246","BRU.05249","BRU.05251","BRU.05256","BRU.05258","BRU.05264","BRU.05270","BRU.05271","BRU.05272","BRU.05327","BRU.05336","BRU.05341","BRU.05343","BRU.05344","BRU.05349","BRU.05352","BRU.05355","BRU.05361","BRU.05364","BRU.05377","BRU.05379","BRU.05382","BRU.1000","BRU.1006","BRU.1017","BRU.1018","BRU.1022","BRU.1028","BRU.1031","BRU.1032","BRU.1036","BRU.1037","BRU.1039","BRU.1040","BRU.1042","ILDCON1062.BAL","ILDCON1063.BAL","ILDCON1064.BAL","ILDCON1065.BAL","ILDCON1066.BAL","ILDCON1067.BAL","ILDCON1068.BAL","ILDCON1070.BAL","ILDCON1071.BAL","ILDCON1072.BAL","ILDCON1073.BAL","ILDCON1074.BAL","ILDCON1076.BAL","Mock.DNA","POST.01.001.BAL","POST.01.003a.BAL","POST.01.004a.BAL","POST.01.005.BAL","POST.01.006.BAL","POST.01.007b.BAL","POST.01.009.BAL","POST.01.010.BAL","POST.01.011.BAL","POST.01.013a.BAL","POST.02.001.BAL","POST.02.002.BAL","POST.02.003.BAL","POST.02.004.BAL","POST.02.005.BAL","POST.02.006.BAL","POST.02.007.BAL","POST.02.008.BAL","POST.02.009.BAL","POST.02.010.BAL","POST.02.011.BAL","POST.02.012.BAL","POST.02.013.BAL","POST.03.001.BAL","POST.03.002.BAL","POST.04.001.BAL","POST.04.002.BAL","POST.04.003.BAL","POST.04.004.BAL","POST.04.005.BAL","PRO.1019","PRO.1031","PRO.1035","PRO.1037","PRO.1038","PRO.1040","PRO.1041","PRO.1042","PRO.1044","PRO.1047","PRO.1049","PRO.1050","PRO.1053","PRO.1054","PRO.1055","PRO.1056","PRO.1057","PRO.1059","PRO.1061","PRO.1067","PRO.1068","PRO.1069","PRO.1070","PRO.1071","PRO.1073","PRO.1075","PRO.1077","PRO.1079","PRO.1080","PRO.1081","PRO.1082","PRO.1084","PRO.1085","PRO.1088","PRO.1091","PRO.1099","PRO.112","PRO.1125","PRO.1127","PRO.1134","PRO.1264","PRO.1265","PRO.1280","PRO.1282","PRO.1284","PRO.1286","PRO.1287","PRO.1289","PRO.1290","PRO.1291","PRO.1292","PRO.1295","PRO.1296","PRO.1299","PRO.1300"
"a38d5871c6a2558a5483e235b81ccea7",0.00174370680362691,0,0,0,0.000910420172703948,0,0,0,0,0,0,0,0,0.00045172440883023,0.000232562299862252,0.00184063195030294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00283899357677703,0,0,0,0,0.00448097506017309,0,0,0,0,0,0,0,0.00118379835360967,0.00356762846591976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124111182934712,0,0,0,0,0,0,0,0,0,0,0,0.00112488198782717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000791160104433134,0,0,0,0,0,0,0,0,0,0,0.000231462123836716,0,0,0,0,0,0,0,0,0,0,0,0,0.000871354678433045,0,0,0,0,0,0.00156021645534621,0,0,0,0,0,0,0,0,0,0.00250502653350473,0,0.000984682713347921,0,0.00297463956922008,0,0,0,0,0.0013938315539739,0.00173368209745118,0,0,0,0,0,0,0.00677375653183666,0,0,0,0,0,0,0.000811523635625888,0.00278700825383214,0,0,0,0,0.0018018791024926,0,0,0,0,0,0,0,0,0,0,0,0,0.00171559810730789,0,0,0,0,0,0,0.000770667219966209,0,0,0.0013023493360572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00138888888888889,0,0,0.00483622774236096,0,0,0,0,0.00196897854215221,0,0,0,0,0
"b4192b3f531d68bf43083142eb473463",0.0246972290913702,0,0,0.0032121289991006,0,0,0.00246298020604932,0,0,0,0,0.00904392764857881,0,0,0,0,0,0.00659697877493785,0,0.00221286012170731,0,0,0.0148571428571429,0.00350618195238974,0.0103673653369394,0.00532190776863231,0,0.0349134779429686,0,0,0,0.00228848354311099,0.00580005624296963,0.00390361616806842,0,0.00946423826168721,0.014875283446712,0,0,0,0,0,0,0.0733519553072626,0.0240565499942994,0.00707601004336909,0.00453485830844321,0,0.00161923652997612,0.00328712305273689,0,0,0,0.00327192741270278,0,0,0.00398979188382876,0.0964347134166688,0.000767695378473822,0.0242266670605962,0.0172477744807122,0,0.0325599532072529,0.149840968234954,0,0.060494815566968,0,0.022680270233007,0.00323872673961787,0.393529793797694,0,0.083981086379887,0.00497848582909569,0,0.0355414506655944,0,0,0,0.0059257176144467,0,0.00911504424778761,0.007056681083542,0,0.0123837469537972,0.0231149811992876,0,0.00474156972463555,0.00878651151745429,0,0,0,0.0188579973416039,0.00290603810138844,0.0235999021765713,0.0016444708039036,0.0103512014787431,0.00292325428194993,0,0.00191262331387155,0.00108465851640776,0.0179364969722088,0.0113253065874416,0.00752577578205353,0.103056895238786,0,0,0,0.00602055292204422,0.00706018518518518,0,0,0.0151372114977701,0.00367907174189897,0,0,0.0229856822010107,0,0,0.00221407320279527,0.0212878312815604,0.00855461603125155,0.00496778039571919,0,0.0245557995607906,0,0,0.00635845807391707,0,0,0.00118832203527156,0,0,0,0,0.0650551013153217,0,0.013579781214636,0.00605640236165857,0,0,0,0,0,0,0,0.00163057963970461,0,0.00326038410004466,0.0431648428000695,0.0640252719628039,0,0.0416911997825989,0,0,0,0,0.0180921052631579,0,0.0405016746759866,0,0.090950294606436,0,0.0240390795732099,0,0.0453245184667218,0.0783221094565114,0.0067155677253013,0,0,0,0,0,0.0364341578177656,0.0499388554743068,0.0622291818610837,0.0175053136866238,0.010130291128982,0.022467355125032,0.189833603896104,0.0308805966511492,0,0.0695877625097226,0,0,0.00536442631672282,0.0756146014402781,0,0.00860566147375412,0.0575567333916534,0.00948535384909447,0.0596653967202253,0,0.0021460843373494,0.0344140924176666,0.0377034116845007,0.0434517981423165,0,0.000893769152196119,0.000553257633638064,0.134989109218975,0.0113705583756345,0.00917819824908218,0,0,0,0.0211540908512533,0.015925591354679,0.0185611823516627,0,0.0170729198806953,0.00221036951612128,0.0175192711983181,0.00741406425522355,0.0115633074935401,0.0158560418894502,0,0,0.0242084052964882,0,0.0285253149012315,0.018721415288737,0.0372498593586756,0,0.0165717971006365,0.00594846748692903,0.00496310844524656,0
"013b0ff6e6b3f67b025b9168b7126550",0,0,0,0,0.00706265346097608,0,0,0.0128345243099341,0.00190585593817717,0.00959147424511545,0,0.0429586563307494,0.0113599126160568,0.0254340482363108,0,0,0.0174254356358909,0,0,0,0,0.10984029279654,0,0,0.00370263047747835,0.000608862329462172,0,0,0,0,0.0112370323496136,0,0,0,0,0.0114470268391897,0,0,0,0,0,0,0,0,0,0,0,0.130416640587511,0,0.00276308894288028,0.0139582974323626,0,0,0.00266703326917789,0.00103571902801753,0,0.00109629416627727,0,0,0,0,0,0.00818873074673426,0,0.0381179951072424,0,0.0160827407886231,0,0,0,0,0,0,0,0.0148484282780706,0.082114260220255,0,0,0.000703051242391981,0,0,0,0.0229617394600742,0,0,0,0,0,0,0.00711475684272202,0,0,0,0,0,0,0.00522891963109354,0,0,0,0,0,0,0,0.0261873994567367,0.00406154575909401,0,0.00384069755371786,0.00532407407407407,0.0192663286609007,0,0,0,0,0,0.00475169340676407,0.00618184343960547,0.0112492399162219,0,0,0,0,0,0,0,0,0,0.0150107219442459,0,0.0122343154995004,0.0204567078972407,0.0544739700988084,0,0,0.00442390488604495,0.00221664439156371,0.0015465861938891,0,0.00388944213750211,0.00253882178949963,0,0,0,0.0726479448734374,0.000626256633376183,0,0,0,0,0,0,0.00586530187055573,0,0.00169039145907473,0.0146298436644565,0,0,0,0,0,0,0,0.00527060033423319,0,0,0.00234752916627146,0.000919393200487678,0,0.0061488521622423,0,0,0,0.0680358618935588,0,0,0.00735557519165094,0.0070132784739106,0.0014508833319109,0,0,0,0,0.00171379605826907,0.00376933819641235,0,0.00581077725353861,0.000341997264021888,0.00951880240183735,0,0.0150523247479333,0,0,0,0,0.00213415537836796,0,0,0.00648621041879469,0,0,0,0,0.00527112031212676,0,0,0,0,0,0,0,0.00307529671808178,0,0.00359469782071445,0.0353359173126615,0,0,0.00276983952517037,0,0,0.00175432440966984,0,0,0,0,0,0,0
"f280486137effb019545eb4d700ff8fd",0.000697482721450764,0,0.0382071588747907,0,0.0260987116175132,0.00432076539272671,0.0196137326164659,0,0.000887658930109913,0,0.002085394219715,0.000322997416020672,0,0.0568976353209207,0.00676219610368701,0,0,0,0,0.000212775011702626,0,0.00320246215272001,0,0,0.0137480279468109,0.000315706393054459,0,6.09310260784792e-05,0.044555292526209,0,0.0155324167289881,0.00572120885777748,0,0.00376166648922957,0,0.000633674700026573,0.000793650793650794,0,0.0158242433553541,0.00281676097415061,0,0.00332047986289632,0.011587728177027,0.00826815642458101,0.000494052369551172,0.00270649232073564,0.0116558607124645,0,0,0,0,0,0.0194265846187809,0.000137475941710201,0.0059753020847165,0,7.18881420509687e-05,0,0.0259481037924152,0,0.00108184965380811,0,0.000233963735620979,0,0,0.000410068149421023,0,0,0.000191640635480347,0,0,0,0.118061235375698,0.00539963454944874,0.00122061547740425,0.000704440322164041,0,0,0.000381656388727076,0,0,0.00174520069808028,0,7.46008852638385e-05,0,0,0,5.93683210638803e-05,0.00773689317842062,0,0,0,0,0,0.00916590284142988,0.0311460258780037,0.0392786561264822,0.00167954316425932,0.000167773974901013,0.00154425958268223,0.00179595220004144,0.000201040945339201,0,0.000181310512383508,0.0101532213402252,0,0,0.00923843465624027,0.00833333333333333,0,0.00582862113962592,0.00598977831309613,0.0044337531248526,0.0029914193497599,0.0120526532291238,0.00413570549655345,0.0032645690074321,0.0665833389635835,0.00162596000830277,0.000198026337502888,0.00499431340552836,0.0317086325829619,0,0.0105809542822919,0.0218289997295522,0,0,0,0.00834275755946532,0.0124503740513679,0.0152649650436437,0,0.0301735082522218,0,0.0221392740056089,0.0153698210385631,0.00377216144851,0.000795114276530595,0,0.0105743159970421,0.026694045174538,0,0.00295947167950018,0,0.0029335179142358,0.00232044025650272,0.0519912472647702,0.0629522108083966,0.01921573736321,0,0,0.00079260836088591,0.00334640911710573,0,0.00197700590060223,0,0.00645860077021823,0.00757723634944014,0,0.0114505420623582,0,0,0.00115696104897802,0.00272449139105384,0.00148327082406289,0.00239495399791331,0.000139907660943777,0.00120552532440352,0.00691355712658208,0.0291295958838032,0.104906292853878,0.0961985893560502,0.00435556685954092,0.00496643290324191,0.0093311596379081,0.000405989539798916,0.000748083037217131,0.0002560382350431,0.00555499188311688,0.00653196519534963,0,0,0,0.00329478122923813,0.000665011526866466,0.000273156195679166,0,0.00376324746119151,0,0.000764562526879151,0.00298161338413119,0.00435737693111023,0.00564759036144578,0.00275721215215726,0.000533538844591991,0.00119082272619016,0.00586466906510276,0.0176200204290092,0.00624390757962958,0.0303527481542248,0.000203045685279188,0.00381248234961875,0.0163548053188948,0.00860884696400769,0.00600843288826423,0.00111337320269754,0.0114757937702834,0.0151706150836775,0,0,0.00504540867810293,0,0.00476297461244664,0.00119509043927649,0.00567867546738449,0.0243879531651118,0.00430863926137613,0.0601036269430052,0.0498903229097587,0.000491210834707554,0.0245011810825753,0.0194085027726433,0.061879188251509,0.0420043182009365,0.000594846748692902,0.00042465098996762,0.0199351860944712
"c14ec3a123f8381e3ff10a8b1d4ad88a",0.00104622408217615,0.000719942404607631,0.000652871214056601,0.00308364383913658,0,0.000668689882207705,0,0.000644528513380972,0,0,0,0.00387596899224806,0,0.000549925367271585,0.000268341115225675,0,0,0.00121103958187265,0.00236661573949253,0.00374484020596621,0.00258580992525947,0,0,0,0.00370263047747835,0,0.00471623958497092,0.00231537899098221,0.000570679742982753,0.006841840161182,0.000709505455521678,0.00060577505552938,0.0016169853768279,0.00198729550374392,0,0,0,0.00364580959759377,0,0,0.00174337517433752,0,0,0,0,0.00247823393223987,0.000491731623807096,0,0,0.00123862607784288,0,0.00394902171961946,0,0.000357437448446522,0,0.00157956645941859,0,0,0,0,0.000401829871414441,0,0.000974848898420745,0,0.00352733686067019,0,0,0,0,0.000162364020133139,0.0246699598463183,0,0,0.000287433017841378,0,0.00208983962241999,0.0199467540446447,0,0.000180784605186509,0.00713068280635848,0.00353982300884956,0.0016693224068594,0,0.000746008852638385,0.000949930734217297,0,0.00409365336474746,0.000356209926383282,0,0,0,0,0,0,0.0014288025017523,0.00372766481823783,0.00102931488801054,0.00160489680140335,0.000973089054425877,0,0.00264787824365085,0.00104988049232694,0.0004264606276497,0,0,0,0,0,0.0021412037037037,0,0.00313179643323184,0,0.00202820621668789,0.000432968590096828,0.000452488687782805,0.000203835999378786,0,0,0.000830277451048225,0.000264035116670517,0,0,0.00639163277164439,0,0,0.00311364815775817,0.00821300834547622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000299483391150266,0,0,0.000529892151362135,0,0,0,0,0.000337049520352606,0.00244828008324152,0.000664379754043903,0.00345805993970562,0,0,0.000857799053653947,0.000308753151855092,0,0.000761967864833527,0.000756238971514999,0,0,0.000474256750748436,0.000344015454232713,0.00152777093292593,0,0,0,0,0.00076249646992375,0.00205430368659925,0.0116311017492444,0,0,0,0,0,0.000925640234495526,0,0.00457836953982714,0.00354976409795552,0.000775193798449612,0,0,0.0109474609804353,0,0,0,0,0,0.001520840264246,0,0.00266115650731035,0,0.000245507217912207
"29ea681f78aa3f1ba57173761873549e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011576894954911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000361990950226244,0,0,0,0,0,0,0,0,0.00199591424613145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000138150169233957,0,0,0,0,0,0,0.000657416698384139,0,0,0,0.000162765715029786,0,0,0,0,0,0,0,0,0,0.000652908280580237,0,0,0.000579530966271298,0,0,0,0,0,0,0,0,0,0,0.000146689702382893,0,0,0,0,0,0,0,0,0,0,0.00157549234135667,0,0.00258381101268022,0,0,0,0.000130138132331889,0,0.00301113206399416,0.00112957123358592,0,0,0.000291247997670016,0.00102949827716615,0,0,0.00514204910656897,0.000200987069831841,0.000148327082406289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000560579102585976,0,0,0,0,0,0,0,0.00080245717922466,0,0.000262818368614708,0,0,0,0.000229767679346439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000563539025077487,0,0
"77eb4ab5b4b721ab97bded27837d42ac",0,0,0,0,0.0043038044527823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000632802163032848,0.00127885845056202,0.00144122609673791,0,0,0,0,0,0,0.000274197970935015,0,0,0.0014310146242714,0.0014804469273743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00156098060289677,0,0,0,0,0,0,0.00107398801038839,0.0230639948287007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00686328144427314,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00738998992274101,0.00258371921347561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00562902072909221,0.000593262759784201,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00219220124407421,0,0,0,0,0,0,0,0,0,0,0,0,0.0294159175412999,0,0,0,0,0,0,0,0,0,0,0.00301800811464433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00229368758063745,0,0,0.00414156626506024,0,0,0,0,0,0.00173880970571963,0,0,0.00519627223948037,0,0.00522025826540892,0,0,0,0,0.00262385637838771,0,0.00221036951612128,0,0,0,0,0,0.00413277643438118,0,0.00512676631127889,0,0,0.00100458088885317,0,0,0,0.00214979563671108,0
"dfc69074d4a8a05116d49ec48b3fe00c",0,0,0,0,0,0,0.00288348902171628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00241100553113034,0,0,0.00236977623843595,0,0,0.00639237563923756,0.0051413881748072,0,0,0,0,0.00497195308516063,0,0,0,0,0,0,0,0,0,0,0.00251546497600041,0,0,0,0.00217001395008968,0,0,0.00733913637139444,0,0.00209437621202327,0,0,0,0,0.00565102064352439,0,0,0,0,0,0,0,0,0,0,0.0038450082586445,0.00268563186949818,0,0.00091043391624008,0,0.00106862977914985,0,0.00189726849139254,0,0.000913823659725299,0.00201808201485308,0,0,0,0.00185276679841897,0,0,0,0,0,0,0,0,0,0,0,0,0.000238592305398151,0,0,0,0,0,0.00204209325384974,0,0,0.00141839064554072,0.0115515363543351,0,0.00241292190649218,0,0,0,0,0,0,0.00304047164389403,0,0,0,0,0,0,0,0,0,0,0,0.00985626283367557,0,0,0,0,0,0,0,0,0,0,0,0,0.00258007117437722,0.0105845854370704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00120591703290814,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00479980475370493,0,0,0,0,0,0,0.00218651648169621,0,0.0014683734939759,0,0,0.000793881817460107,0,0,0.00324050899702295,0,0,0,0.000971414921570189,0,0,0.00391271154090851,0,0,0,0,0,0,0,0,0,0,0,0,0.0033158190072948,0,0,0,0,0,0,0,0.0014239418638908
"ce29fe8dd673e9aafdc4a2a6887a6ed5",0,0,0.00201538505208777,0.00488243607863292,0,0,0,0.00117696511139134,0,0,0,0,0.00699071545603495,0.00219970146908634,0.00101969623785756,0,0.0047251181279532,0,0,0.00570237031363037,0,0.0021627017135252,0,0,0,0,0,0.00517913721667073,0,0,0.000939615332988168,0,0.0015818335208099,0,0,0.0040064593937164,0,0,0.00642699851487684,0.00476107385896253,0,0,0.00144846602212837,0.00184357541899441,0,0,0.00123843520069935,0,0,0,0.0275227099283622,0,0.00135213444079583,0,0,0,0,0,0.00614156302779057,0.0116701627913848,0,0,0,0,0,0.00529183183300463,0.0298901098901099,0.00413621949538122,0.00274046108736897,0,0,0.001291661861377,0,0.000636458825220194,0,0,0,0,0.000763312777454151,0,0,0,0.00211204678995965,0.0206644452180833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00102852269021398,0,0,0,0,0.00162624130652919,0,0,0,0,0,0.00468393292922932,0,0.000400205478633806,0,0.00898587933247754,0,0,0,0,0,0,0,0,0,0.00230075053609721,0.00304047164389403,0.00391606125259945,0.000475737392959087,0,0,0,0,0.00105942562832089,0,0,0,0,0,0,0.00246622639958348,0,0.00260390915982728,0.00120725607939669,0.0061925601750547,0.0301473872264404,0,0.0028252986585393,0,0,0,0,0,0.000376523744528639,0,0.00983088744166238,0.01064875491481,0,0.00083094122979302,0,0,0,0.00108066874324582,0,0.00105930086143146,0.00113855169526999,0.00131092279601105,0.000267981562868475,0,0.000439681231107447,0,0,0,0,0,0,0,0.00385093470472105,0.000227202313332645,0,0,0.00344392770463574,0,0,0,0,0,0.00408563100301047,0,0,0.00229668674698795,0,0.00174882176838486,0,0,0,0.0033458914034302,0,0,0.0083309799491669,0,0,0,0,0,0.00293414475114106,0,0.0187527854914464,0.00312334822930181,0,0,0,0,0.00190971135182518,0.00263794240492416,0,0.0213487731469673,0,0,0.00241099413324761,0.00446746827622261,0,0,0.00437921333404108,0
"f6c968849bd0ed65bb91fdd668e010b5",0,0.000113675116516994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158253956348909,0,0,0,0,0,0,0,0,0,0,0,4.2272573554278e-05,0,0,0.00175001682708488,0,0.00503921359877923,0,0.000470145745181006,0.00111111111111111,0,0.00335432990218672,0,0,0,0.00179749397926774,0.0064804469273743,0,0,0.00346033364901289,0,0,0.00447810966604735,0,0,0,0,0.00148718629664055,0,0,0.000436356169306194,0.00140744152720201,0,0.00315281899109792,6.6428998472133e-05,0.00245661922402028,0.00134247593870048,0,0.00154263732401242,0.000723981900452489,0,0,0.000608865075499269,0.00228211572348846,0,0,0,0,0.00136191795618381,0,0,0.000883835847578491,0,0,0.0028833750663935,0,0,0.00122699386503067,0.00173497784038204,0,0.000692630412411937,0.00576988643814419,0,0,0.00260301284891449,0,0.0315888155213174,0,0,0,0,0,0,0.000368400451290553,0.00339535818795095,0,0,0.000949392125319761,0,0.00442757748260595,0,0,0,0,0.00462254630684593,0,0,0,0.00521835091449939,0,0.00381730964124046,0.00238704767176365,0.00577576817716756,0.00588438906195916,0,0,0,0,0,0,0.00078180843459614,0,0,0,0.000672518149368005,0,0,0.00053323853537149,0.00193956384261825,0,0.00115037810221448,0.000319422784239304,0,0,0,0.00920724522511166,0.00889920011080716,0.000758100135139589,0.00664774776187266,0,0,0.00128104915754733,0,0,0.00106435979890394,0.012084255145104,0.00234282325029656,0.00222032970375327,0,0,0.001685801998119,0.002275374981797,0.000126061013530549,0,0.00696729243274627,0.000257102455328448,0.00165256035195069,0.00764943953552434,0,0,0.00102134784428631,0.000686673845529597,5.35963125736949e-05,0.000476154197775408,0,0.00302028358873275,0.00124784746312611,0.00941696340469347,0,0,0.0011094990185201,0.00147118506493506,0.00190109434790027,0,0,0,0,0.000221670508955489,0,0,0.00237970060045934,0,0.00296267979165671,0.00152393572966705,0,0.0216114457831325,0,0,0.00412818545079256,0,0,0.00102747846247069,0,0.00203045685279188,0.00319118892968088,0.00167210765188311,0,0,0,0,0,0.00707750733644053,0,0,0,0.00435857110761627,0,0.0599579630517349,0,0.00272587381842163,0,0.00581543641279396,0.0074734219851935,0,0.00341557502210078,0,0.00311246950621092,0.0037256191102345,0,0.00076107237552784
"bf98d115d8cb3e8c49db5704d7a93d29",0,0,0,0,0,0,0,0,0,0,0.000213886586637436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000470145745181006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00106867207599446,0,0.00144308643793256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82388569653673e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00397271975377273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00390158452106059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52e3cb0935a827c84c1e61f13bbf45d5",0,0.0047364631882081,0,0,0,0.000668689882207705,0,0,0.000287183771506148,0,0,0,0,0,0,0,0,0.00041430301485117,0,0.000851100046810503,0,0,0,0,0,0,0,0,0,0.000881464069845534,0.000249285700588698,0.000403850037019587,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00267388397952196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000494559841740851,0,0,0,0.00347044433065938,0,0,0,0,0.000507387562916058,0,0,0,0,0.000100521274609762,0,0,0,0,0,0,0,0,0.00169095339931367,0,0,0,0,0,0,0.00138504155124654,0,0,0,0,0,0,0,0.0013086370042279,0,0,0,0,0,0,0,0,0,0,0,0,0.000292978287053615,0,0,0,0,0,0,0.00162596000830277,0,0,0,0,0.00905037598988487,0,0,0,0,0,0,0,0.000500077598248004,0,0,0,0,0,0,0,0,0,0,0,0,0.00342793104584858,0,0,0,0,0,0.0030083413099959,0,0,0,0,0,0,0,0,0,0,0.00125798335591252,0,0,0,0,0,0,0,0.000696752063458034,9.52308395550815e-05,0,0,0.000274526441887744,0,0,0,0,0,0,0.000330476092120211,0,0,0,0.00492108529881185,0,0,0,0,0,0,0,0,0.000127648710748021,0.000237128375374218,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000276195408251338,0,0,0,0.0233655358346439,0,0,0,0.00180259397669818,0,0,0,0,0,0,0.00117769116451224,0.000532231301462071,0,0
"84b025324c556ea0cf4a12459af3e6a9",0,0,0,0,0,0,0,0,0,0,0,0.00290697674418605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194845409937592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000475059382422803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00137992213296535,0.000306435137895812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00116827679173219,0,0,0,0,0,0,0.000456124346514157,0,0,0,0,0,0,0
